Period,Region,DirectTax,IndirectTax
Aug-09,Geita, -   , -   
Sep-09,Geita, -   , -   
Oct-09,Geita, -   , -   
Nov-09,Geita, -   , -   
Dec-09,Geita, -   , -   
Jan-10,Geita, -   , -   
Feb-10,Geita, -   , -   
Mar-10,Geita, -   , -   
Apr-10,Geita, -   , -   
May-10,Geita, -   , -   
Jun-10,Geita, -   , -   
Jul-10,Geita, -   , -   
Aug-10,Geita, -   , -   
Sep-10,Geita, -   , -   
Oct-10,Geita, -   , -   
Nov-10,Geita, -   , -   
Dec-10,Geita, -   , -   
Jan-11,Geita, -   , -   
Feb-11,Geita, -   , -   
Mar-11,Geita, -   , -   
Apr-11,Geita, -   , -   
May-11,Geita, -   , -   
Jun-11,Geita, -   , -   
Jul-11,Geita, -   , -   
Aug-11,Geita, -   , -   
Sep-11,Geita, -   , -   
Oct-11,Geita, -   , -   
Nov-11,Geita, -   , -   
Dec-11,Geita, -   , -   
Jan-12,Geita, -   , -   
Feb-12,Geita, -   , -   
Mar-12,Geita, -   , -   
Apr-12,Geita, -   , -   
May-12,Geita, -   , -   
Jun-12,Geita, -   , -   
Jul-12,Geita, -   , -   
Aug-12,Geita, -   , -   
Sep-12,Geita, -   , -   
Oct-12,Geita, -   , -   
Nov-12,Geita, -   , -   
Dec-12,Geita, -   , -   
Jan-13,Geita, -   , -   
Feb-13,Geita, -   , -   
Mar-13,Geita, -   , -   
Apr-13,Geita, -   , -   
May-13,Geita, -   , -   
Jun-13,Geita, -   , -   
Jul-13,Geita, -   , -   
Aug-13,Geita, -   , -   
Sep-13,Geita, -   , -   
Oct-13,Geita, -   , -   
Nov-13,Geita, -   , -   
Dec-13,Geita, -   , -   
Jan-14,Geita, -   , -   
Feb-14,Geita, -   , -   
Mar-14,Geita, -   , -   
Apr-14,Geita, -   , -   
May-14,Geita, -   , -   
Jun-14,Geita, -   , -   
Jul-14,Geita, -   , -   
Aug-14,Geita, -   , -   
Sep-14,Geita, -   , -   
Oct-14,Geita, -   , -   
Nov-14,Geita, -   , -   
Dec-14,Geita, -   , -   
Jan-15,Geita, -   , -   
Feb-15,Geita, -   , -   
Mar-15,Geita, -   , -   
Apr-15,Geita, -   , -   
May-15,Geita, -   , -   
Jun-15,Geita, -   , -   
Jul-15,Geita, -   , -   
Aug-15,Geita, -   , -   
Sep-15,Geita, -   , -   
Oct-15,Geita, -   , -   
Nov-15,Geita, -   , -   
Dec-15,Geita, -   , -   
Jan-16,Geita, -   , -   
Feb-16,Geita, -   , -   
Mar-16,Geita, -   , -   
Apr-16,Geita, -   , -   
May-16,Geita, -   , -   
Jun-16,Geita, -   , -   
Jul-16,Geita, -   , -   
Aug-16,Geita, -   , -   
Sep-16,Geita, -   , -   
Oct-16,Geita, -   , -   
Nov-16,Geita, -   , -   
Dec-16,Geita, -   , -   
Jan-17,Geita, -   , -   
Feb-17,Geita, -   , -   
Mar-17,Geita, -   , -   
Apr-17,Geita, -   , -   
May-17,Geita, -   , -   
Jun-17,Geita, -   , -   
Jul-17,Geita, -   , -   
Aug-17,Geita, -   , -   
Sep-17,Geita, -   , -   
Oct-17,Geita, -   , -   
Nov-17,Geita," 728,740,393.5 "," 377,785,858.06 "
Dec-17,Geita," 1,150,043,492.0 "," 572,328,147.58 "
Jan-18,Geita," 1,890,502,202.1 "," 2,238,578,739.4 "
Feb-18,Geita," 1,313,463,823.8 "," 1,779,087,693.4 "
Mar-18,Geita," 3,576,724,955.0 "," 1,822,363,685.8 "
Apr-18,Geita," 2,585,814,363.8 "," 2,222,687,911.6 "
May-18,Geita," 1,364,433,470.7 "," 2,680,805,490.4 "
Jun-18,Geita," 3,359,887,545.2 "," 2,700,689,119.7 "
Jul-18,Geita," 2,630,630,027.0 "," 2,451,912,901.8 "
Aug-18,Geita," 2,564,815,222.3 "," 3,031,241,905.4 "
Sep-18,Geita," 2,995,026,036.7 "," 2,688,201,921.8 "
Oct-18,Geita," 2,531,185,510.2 "," 2,878,485,749.2 "
Nov-18,Geita," 791,946,601.1 "," 4,367,556,318.9 "
Dec-18,Geita," 5,219,515,931.5 "," 2,686,468,779.85 "
Jan-19,Geita," 2,556,192,669.7 "," 2,865,336,226.0 "
Feb-19,Geita," 822,951,989.3 "," 2,986,104,651.0 "
Mar-19,Geita," 3,234,576,928.3 "," 2,547,266,941.6 "
Apr-19,Geita, -   ," 2,196,469,552.0 "
May-19,Geita, -   ," 1,342,922,469.6 "
Jun-19,Geita, -   ," 565,123,934.1 "
Jul-19,Geita," 2,058,617,328.1 "," 850,866,601.1 "
Aug-19,Geita," 2,259,140,660.5 "," 346,927,805.0 "
Sep-19,Geita," 2,319,966,198.4 "," 808,653,213.95 "
Oct-19,Geita," 1,018,247,013.0 "," 561,037,739.9 "
Nov-19,Geita," 974,900,054.7 "," 571,940,086.9 "
Dec-19,Geita," 1,736,456,080.2 "," 856,364,546.3 "
Jan-20,Geita," 1,158,617,645.7 ", -   
Feb-20,Geita," 994,017,468.3 ", -   
Mar-20,Geita," 1,949,763,960.0 ", -   
Apr-20,Geita," 870,641,538.5 "," 681,187,212.0 "
May-20,Geita," 823,584,555.9 "," 345,545,340.2 "
Jun-20,Geita," 3,258,606,773.4 "," 873,504,192.9 "
Jul-20,Geita," 1,867,013,610.6 "," 530,643,956.4 "
Aug-20,Geita," 1,219,004,001.7 "," 857,515,046.2 "
Sep-20,Geita," 1,936,703,001.6 "," 1,170,302,776.0 "
Oct-20,Geita," 1,004,730,841.6 "," 944,630,669.4 "
Nov-20,Geita," 1,129,896,534.9 "," 1,135,159,299.4 "
Dec-20,Geita," 2,447,503,260.6 "," 990,652,808.24 "
Jan-21,Geita," 1,317,361,866.5 "," 1,021,834,082.4 "
Feb-21,Geita," 1,424,291,605.0 "," 1,016,700,301.3 "
Mar-21,Geita," 2,458,905,940.9 "," 989,140,258.4 "
Apr-21,Geita," 1,403,423,030.1 "," 595,739,860.1 "
May-21,Geita," 964,765,761.4 "," 779,502,731.9 "
Jun-21,Geita," 2,419,350,803.3 "," 1,049,258,761.1 "
Jul-21,Geita," 1,031,891,385.0 "," 736,845,887.8 "
Aug-21,Geita," 1,312,894,730.4 "," 939,783,875.9 "
Sep-21,Geita," 2,269,915,946.0 "," 733,634,594.5 "
Oct-21,Geita," 1,168,236,105.7 "," 1,014,199,850.4 "
Nov-21,Geita," 1,540,847,217.8 "," 967,772,113.2 "
Dec-21,Geita," 3,431,353,966.3 "," 1,159,419,867.2 "
Jul-97,Kahama, -   , -   
Aug-97,Kahama, -   , -   
Sep-97,Kahama, -   , -   
Oct-97,Kahama, -   , -   
Nov-97,Kahama, -   , -   
Dec-97,Kahama, -   , -   
Jan-98,Kahama, -   , -   
Feb-98,Kahama, -   , -   
Mar-98,Kahama, -   , -   
Apr-98,Kahama, -   , -   
May-98,Kahama, -   , -   
Jun-98,Kahama, -   , -   
Jul-98,Kahama, -   , -   
Aug-98,Kahama, -   , -   
Sep-98,Kahama, -   , -   
Oct-98,Kahama, -   , -   
Nov-98,Kahama, -   , -   
Dec-98,Kahama, -   , -   
Jan-99,Kahama, -   , -   
Feb-99,Kahama, -   , -   
Mar-99,Kahama, -   , -   
Apr-99,Kahama, -   , -   
May-99,Kahama, -   , -   
Jun-99,Kahama, -   , -   
Jul-99,Kahama, -   , -   
Aug-99,Kahama, -   , -   
Sep-99,Kahama, -   , -   
Oct-99,Kahama, -   , -   
Nov-99,Kahama, -   , -   
Dec-99,Kahama, -   , -   
Jan-00,Kahama, -   , -   
Feb-00,Kahama, -   , -   
Mar-00,Kahama, -   , -   
Apr-00,Kahama, -   , -   
May-00,Kahama, -   , -   
Jun-00,Kahama, -   , -   
Jul-00,Kahama, -   , -   
Aug-00,Kahama, -   , -   
Sep-00,Kahama, -   , -   
Oct-00,Kahama, -   , -   
Nov-00,Kahama, -   , -   
Dec-00,Kahama, -   , -   
Jan-01,Kahama, -   , -   
Feb-01,Kahama, -   , -   
Mar-01,Kahama, -   , -   
Apr-01,Kahama, -   , -   
May-01,Kahama, -   , -   
Jun-01,Kahama, -   , -   
Jul-01,Kahama, -   , -   
Aug-01,Kahama, -   , -   
Sep-01,Kahama, -   , -   
Oct-01,Kahama, -   , -   
Nov-01,Kahama, -   , -   
Dec-01,Kahama, -   , -   
Jan-02,Kahama, -   , -   
Feb-02,Kahama, -   , -   
Mar-02,Kahama, -   , -   
Apr-02,Kahama, -   , -   
May-02,Kahama, -   , -   
Jun-02,Kahama, -   , -   
Jul-02,Kahama, -   , -   
Aug-02,Kahama, -   , -   
Sep-02,Kahama, -   , -   
Oct-02,Kahama, -   , -   
Nov-02,Kahama, -   , -   
Dec-02,Kahama, -   , -   
Jan-03,Kahama, -   , -   
Feb-03,Kahama, -   , -   
Mar-03,Kahama, -   , -   
Apr-03,Kahama, -   , -   
May-03,Kahama, -   , -   
Jun-03,Kahama, -   , -   
Jul-03,Kahama, -   , -   
Aug-03,Kahama, -   , -   
Sep-03,Kahama, -   , -   
Oct-03,Kahama, -   , -   
Nov-03,Kahama, -   , -   
Dec-03,Kahama, -   , -   
Jan-04,Kahama, -   , -   
Feb-04,Kahama, -   , -   
Mar-04,Kahama, -   , -   
Apr-04,Kahama, -   , -   
May-04,Kahama, -   , -   
Jun-04,Kahama, -   , -   
Jul-04,Kahama, -   , -   
Aug-04,Kahama, -   , -   
Sep-04,Kahama, -   , -   
Oct-04,Kahama, -   , -   
Nov-04,Kahama, -   , -   
Dec-04,Kahama, -   , -   
Jan-05,Kahama, -   , -   
Feb-05,Kahama, -   , -   
Mar-05,Kahama, -   , -   
Apr-05,Kahama, -   , -   
May-05,Kahama, -   , -   
